payload_number;time_stamp;time_adc;time_tx;sg_1;sg_2;sg_3;sg_4
13021;15237547;9;82;2414;0;0;0
13022;15238547;8;83;2280;0;0;0
13023;15239547;8;83;2279;0;0;0
13024;15240547;7;82;2276;0;0;0
13025;15241547;9;82;2326;0;0;0
13026;15242547;8;83;2194;0;0;0
13027;15243547;8;88;2177;0;0;0
13028;15244547;8;82;2176;0;0;0
13029;15245547;9;82;2211;0;0;0
13030;15246547;8;88;2050;0;0;0
13031;15247547;8;83;2036;0;0;0
13032;15248547;8;82;2024;0;0;0
13033;15249547;9;82;2075;0;0;0
13034;15250547;8;83;1902;0;0;0
13035;15251547;8;82;1887;0;0;0
13036;15252547;8;82;1865;0;0;0
13037;15253547;9;82;1919;0;0;0
13038;15254547;7;88;1733;0;0;0
13039;15255547;8;83;1735;0;0;0
13040;15256547;8;83;1721;0;0;0
13041;15257547;9;86;1783;0;0;0
13042;15258547;8;82;1608;0;0;0
13043;15259547;8;82;1615;0;0;0
13044;15260547;8;82;1615;0;0;0
13045;15261547;9;82;1636;0;0;0
13046;15262547;8;83;1478;0;0;0
13047;15263547;7;82;1475;0;0;0
13048;15264547;8;83;1483;0;0;0
13049;15265547;9;87;1503;0;0;0
13050;15266547;8;83;1384;0;0;0
13051;15267547;8;83;1380;0;0;0
13052;15268547;8;87;1392;0;0;0
13053;15269547;9;82;1398;0;0;0
13054;15270547;8;82;1314;0;0;0
13055;15271547;7;82;1337;0;0;0
13056;15272547;8;83;1293;0;0;0
13057;15273547;10;83;1318;0;0;0
13058;15274547;8;83;1265;0;0;0
13059;15275547;8;83;1322;0;0;0
13060;15276547;8;88;1274;0;0;0
13061;15277547;9;82;1313;0;0;0
13062;15278547;8;83;1298;0;0;0
13063;15279547;8;87;1306;0;0;0
13064;15280547;8;82;1320;0;0;0
13065;15281547;9;82;1290;0;0;0
13066;15282547;8;83;1343;0;0;0
13067;15283547;7;82;1359;0;0;0
13068;15284547;8;83;1359;0;0;0
13069;15285547;9;82;1342;0;0;0
13070;15286547;8;83;1426;0;0;0
13071;15287547;8;88;1417;0;0;0
13072;15288547;8;82;1440;0;0;0
13073;15289547;9;82;1395;0;0;0
13074;15290547;8;87;1576;0;0;0
13075;15291547;7;82;1546;0;0;0
13076;15292547;8;82;1574;0;0;0
13077;15293547;9;82;1509;0;0;0
13078;15294547;8;83;1681;0;0;0
13079;15295547;7;82;1687;0;0;0
13080;15296547;8;83;1684;0;0;0
13081;15297547;9;82;1653;0;0;0
13082;15298547;7;88;1833;0;0;0
13083;15299547;8;83;1838;0;0;0
13084;15300547;8;82;1844;0;0;0
13085;15301547;9;86;1795;0;0;0
13086;15302547;7;82;1971;0;0;0
13087;15303547;8;83;1972;0;0;0
13088;15304547;8;83;1987;0;0;0
13089;15305547;9;82;1933;0;0;0
13090;15306547;8;83;2135;0;0;0
13091;15307547;7;82;2141;0;0;0
13092;15308547;8;82;2141;0;0;0
13093;15309547;9;87;2085;0;0;0
13094;15310547;7;82;2244;0;0;0
13095;15311547;8;83;2254;0;0;0
13096;15312547;8;88;2256;0;0;0
13097;15313547;9;82;2225;0;0;0
13098;15314547;8;83;2368;0;0;0
13099;15315547;8;82;2374;0;0;0
13100;15316547;8;83;2376;0;0;0
13101;15317547;9;82;2341;0;0;0
13102;15318547;8;82;2436;0;0;0
13103;15319547;8;83;2457;0;0;0
13104;15320547;8;88;2454;0;0;0
13105;15321547;9;82;2421;0;0;0
13106;15322547;7;82;2471;0;0;0
13107;15323547;8;88;2490;0;0;0
13108;15324547;8;82;2463;0;0;0
13109;15325547;9;82;2478;0;0;0
13110;15326547;8;83;2502;0;0;0
13111;15327547;8;83;2499;0;0;0
13112;15328547;7;82;2495;0;0;0
13113;15329547;9;82;2478;0;0;0
13114;15330547;8;83;2468;0;0;0
13115;15331547;7;88;2473;0;0;0
13116;15332547;8;83;2452;0;0;0
13117;15333547;9;82;2468;0;0;0
13118;15334547;7;88;2391;0;0;0
13119;15335547;8;83;2391;0;0;0
13120;15336547;8;83;2388;0;0;0
13121;15337547;10;83;2423;0;0;0
13122;15338547;7;82;2310;0;0;0
13123;15339547;7;82;2312;0;0;0
13124;15340547;8;83;2298;0;0;0
13125;15341547;9;82;2339;0;0;0
13126;15342547;7;88;2156;0;0;0
13127;15343547;8;82;2155;0;0;0
13128;15344547;8;83;2161;0;0;0
13129;15345547;9;86;2213;0;0;0
13130;15346547;8;83;2046;0;0;0
13131;15347547;8;82;2041;0;0;0
13132;15348547;8;83;2051;0;0;0
13133;15349547;9;82;2075;0;0;0
13134;15350547;8;83;1891;0;0;0
13135;15351547;7;82;1883;0;0;0
13136;15352547;8;82;1877;0;0;0
13137;15353547;9;87;1922;0;0;0
13138;15354547;8;82;1759;0;0;0
13139;15355547;7;82;1723;0;0;0
13140;15356547;8;88;1728;0;0;0
13141;15357547;9;82;1774;0;0;0
13142;15358547;8;83;1611;0;0;0
13143;15359547;8;82;1605;0;0;0
13144;15360547;8;83;1573;0;0;0
13145;15361547;9;82;1611;0;0;0
13146;15362547;8;82;1474;0;0;0
13147;15363547;8;83;1468;0;0;0
13148;15364547;8;89;1452;0;0;0
13149;15365547;9;82;1512;0;0;0
13150;15366547;7;82;1369;0;0;0
13151;15367547;8;88;1366;0;0;0
13152;15368547;8;82;1354;0;0;0
13153;15369547;9;82;1398;0;0;0
13154;15370547;7;82;1308;0;0;0
13155;15371547;8;83;1289;0;0;0
13156;15372547;7;82;1306;0;0;0
13157;15373547;9;82;1329;0;0;0
13158;15374547;8;83;1294;0;0;0
13159;15375547;8;88;1281;0;0;0
13160;15376547;7;82;1280;0;0;0
13161;15377547;10;83;1300;0;0;0
13162;15378547;8;87;1310;0;0;0
13163;15379547;8;83;1317;0;0;0
13164;15380547;8;83;1303;0;0;0
13165;15381547;9;82;1292;0;0;0
13166;15382547;7;82;1353;0;0;0
13167;15383547;8;83;1341;0;0;0
13168;15384547;7;82;1345;0;0;0
13169;15385547;10;83;1336;0;0;0
13170;15386547;8;88;1437;0;0;0
13171;15387547;8;82;1451;0;0;0
13172;15388547;7;82;1445;0;0;0
13173;15389547;9;86;1405;0;0;0
13174;15390547;8;82;1526;0;0;0
13175;15391547;8;82;1536;0;0;0
13176;15392547;8;82;1558;0;0;0
13177;15393547;9;82;1506;0;0;0
13178;15394547;7;82;1683;0;0;0
13179;15395547;8;83;1683;0;0;0
13180;15396547;8;83;1712;0;0;0
13181;15397547;9;87;1638;0;0;0
13182;15398547;7;82;1824;0;0;0
13183;15399547;8;83;1830;0;0;0
13184;15400547;8;87;1828;0;0;0
13185;15401547;9;82;1785;0;0;0
13186;15402547;8;82;1985;0;0;0
13187;15403547;7;82;1985;0;0;0
13188;15404547;8;83;1991;0;0;0
13189;15405547;10;83;1954;0;0;0
13190;15406547;8;82;2132;0;0;0
13191;15407547;8;83;2160;0;0;0
13192;15408547;8;88;2152;0;0;0
13193;15409547;9;82;2073;0;0;0
13194;15410547;7;82;2248;0;0;0
13195;15411547;8;87;2257;0;0;0
13196;15412547;8;83;2260;0;0;0
13197;15413547;9;82;2255;0;0;0
13198;15414547;7;82;2365;0;0;0
13199;15415547;8;82;2367;0;0;0
13200;15416547;8;83;2359;0;0;0
13201;15417547;9;82;2337;0;0;0
13202;15418547;8;83;2439;0;0;0
13203;15419547;8;88;2463;0;0;0
13204;15420547;8;82;2443;0;0;0
13205;15421547;9;82;2425;0;0;0
13206;15422547;8;87;2486;0;0;0
13207;15423547;8;83;2501;0;0;0
13208;15424547;8;82;2492;0;0;0
13209;15425547;9;82;2463;0;0;0
13210;15426547;7;82;2487;0;0;0
13211;15427547;8;83;2488;0;0;0
13212;15428547;7;82;2488;0;0;0
13213;15429547;9;82;2493;0;0;0
13214;15430547;7;88;2454;0;0;0
13215;15431547;8;83;2457;0;0;0
13216;15432547;7;82;2456;0;0;0
13217;15433547;9;86;2487;0;0;0
13218;15434547;8;82;2401;0;0;0
13219;15435547;8;82;2401;0;0;0
13220;15436547;8;82;2409;0;0;0
13221;15437547;9;82;2420;0;0;0
13222;15438547;7;82;2311;0;0;0
13223;15439547;8;83;2290;0;0;0
13224;15440547;8;83;2284;0;0;0
13225;15441547;9;87;2330;0;0;0
13226;15442547;7;82;2180;0;0;0
13227;15443547;8;83;2177;0;0;0
13228;15444547;8;87;2171;0;0;0
13229;15445547;9;82;2213;0;0;0
13230;15446547;8;83;2039;0;0;0
13231;15447547;8;83;2045;0;0;0
13232;15448547;8;83;2031;0;0;0
13233;15449547;9;82;2056;0;0;0
13234;15450547;8;83;1865;0;0;0
13235;15451547;8;83;1868;0;0;0
13236;15452547;7;88;1855;0;0;0
13237;15453547;9;82;1933;0;0;0
13238;15454547;8;83;1719;0;0;0
13239;15455547;8;88;1727;0;0;0
13240;15456547;8;83;1728;0;0;0
13241;15457547;9;82;1771;0;0;0
13242;15458547;7;82;1595;0;0;0
13243;15459547;8;83;1567;0;0;0
13244;15460547;7;82;1573;0;0;0
13245;15461547;9;82;1639;0;0;0
13246;15462547;7;82;1473;0;0;0
13247;15463547;8;89;1466;0;0;0
13248;15464547;8;83;1463;0;0;0
13249;15465547;9;82;1490;0;0;0
13250;15466547;8;88;1383;0;0;0
13251;15467547;8;82;1378;0;0;0
13252;15468547;8;82;1362;0;0;0
13253;15469547;10;83;1388;0;0;0
13254;15470547;8;83;1314;0;0;0
13255;15471547;7;82;1315;0;0;0
13256;15472547;8;83;1310;0;0;0
13257;15473547;9;82;1323;0;0;0
13258;15474547;7;88;1275;0;0;0
13259;15475547;8;82;1306;0;0;0
13260;15476547;7;82;1272;0;0;0
13261;15477547;9;86;1297;0;0;0
13262;15478547;8;83;1308;0;0;0
13263;15479547;8;82;1296;0;0;0
13264;15480547;7;82;1317;0;0;0
13265;15481547;9;82;1291;0;0;0
13266;15482547;7;82;1342;0;0;0
13267;15483547;8;83;1354;0;0;0
13268;15484547;8;82;1356;0;0;0
13269;15485547;9;87;1325;0;0;0
13270;15486547;8;83;1423;0;0;0
13271;15487547;8;83;1430;0;0;0
13272;15488547;8;88;1430;0;0;0
13273;15489547;9;82;1404;0;0;0
13274;15490547;8;83;1541;0;0;0
13275;15491547;8;82;1560;0;0;0
13276;15492547;7;82;1557;0;0;0
13277;15493547;9;82;1513;0;0;0
13278;15494547;8;83;1704;0;0;0
13279;15495547;8;83;1702;0;0;0
13280;15496547;7;88;1721;0;0;0
13281;15497547;9;82;1653;0;0;0
13282;15498547;8;83;1833;0;0;0
13283;15499547;8;88;1839;0;0;0
13284;15500547;8;83;1850;0;0;0
13285;15501547;9;82;1796;0;0;0
13286;15502547;8;83;1981;0;0;0
13287;15503547;8;83;1992;0;0;0
13288;15504547;7;82;2008;0;0;0
13289;15505547;9;82;1935;0;0;0
13290;15506547;8;83;2110;0;0;0
13291;15507547;8;89;2144;0;0;0
13292;15508547;8;83;2135;0;0;0
13293;15509547;9;82;2079;0;0;0
13294;15510547;8;87;2272;0;0;0
13295;15511547;8;82;2264;0;0;0
13296;15512547;8;82;2272;0;0;0
13297;15513547;10;83;2228;0;0;0
13298;15514547;7;82;2346;0;0;0
13299;15515547;8;83;2380;0;0;0
13300;15516547;8;82;2375;0;0;0
13301;15517547;9;82;2360;0;0;0
13302;15518547;8;89;2437;0;0;0
13303;15519547;8;83;2449;0;0;0
13304;15520547;8;83;2451;0;0;0
13305;15521547;10;87;2417;0;0;0
13306;15522547;8;83;2476;0;0;0
13307;15523547;8;83;2478;0;0;0
13308;15524547;8;82;2500;0;0;0
13309;15525547;9;82;2464;0;0;0
13310;15526547;7;82;2503;0;0;0
13311;15527547;8;82;2516;0;0;0
13312;15528547;8;83;2493;0;0;0
13313;15529547;10;88;2481;0;0;0
13314;15530547;8;83;2464;0;0;0
13315;15531547;8;83;2465;0;0;0
13316;15532547;8;88;2456;0;0;0
13317;15533547;9;82;2474;0;0;0
13318;15534547;8;83;2398;0;0;0
13319;15535547;7;82;2385;0;0;0
13320;15536547;8;83;2387;0;0;0
13321;15537547;9;82;2416;0;0;0
13322;15538547;8;82;2288;0;0;0
13323;15539547;8;83;2257;0;0;0
13324;15540547;8;88;2280;0;0;0
13325;15541547;10;83;2322;0;0;0
13326;15542547;7;82;2181;0;0;0
13327;15543547;8;88;2183;0;0;0
13328;15544547;8;82;2166;0;0;0
13329;15545547;9;82;2195;0;0;0
13330;15546547;8;83;2025;0;0;0
13331;15547547;8;83;2037;0;0;0
13332;15548547;7;82;2020;0;0;0
13333;15549547;9;82;2070;0;0;0
13334;15550547;8;83;1887;0;0;0
13335;15551547;8;88;1855;0;0;0
13336;15552547;8;82;1874;0;0;0
13337;15553547;9;82;1917;0;0;0
13338;15554547;8;88;1709;0;0;0
13339;15555547;8;83;1711;0;0;0
13340;15556547;8;82;1709;0;0;0
13341;15557547;9;82;1777;0;0;0
13342;15558547;8;83;1602;0;0;0
13343;15559547;8;82;1603;0;0;0
13344;15560547;8;82;1612;0;0;0
13345;15561547;9;82;1641;0;0;0
13346;15562547;7;88;1479;0;0;0
13347;15563547;8;83;1464;0;0;0
13348;15564547;8;83;1449;0;0;0
13349;15565547;9;86;1507;0;0;0
13350;15566547;8;82;1353;0;0;0
13351;15567547;8;82;1377;0;0;0
13352;15568547;8;82;1355;0;0;0
13353;15569547;9;82;1400;0;0;0
13354;15570547;8;83;1316;0;0;0
13355;15571547;7;82;1314;0;0;0
13356;15572547;8;83;1322;0;0;0
13357;15573547;9;87;1329;0;0;0
13358;15574547;8;83;1288;0;0;0
13359;15575547;8;83;1286;0;0;0
13360;15576547;8;87;1286;0;0;0
13361;15577547;9;82;1298;0;0;0
13362;15578547;8;82;1293;0;0;0
13363;15579547;7;82;1308;0;0;0
13364;15580547;8;83;1304;0;0;0
13365;15581547;10;83;1291;0;0;0
13366;15582547;8;83;1360;0;0;0
13367;15583547;8;83;1366;0;0;0
13368;15584547;8;88;1362;0;0;0
13369;15585547;9;82;1322;0;0;0
13370;15586547;8;83;1435;0;0;0
13371;15587547;8;87;1434;0;0;0
13372;15588547;8;82;1441;0;0;0
13373;15589547;9;82;1406;0;0;0
13374;15590547;8;83;1567;0;0;0
13375;15591547;7;82;1561;0;0;0
13376;15592547;8;83;1558;0;0;0
13377;15593547;9;82;1507;0;0;0
13378;15594547;8;83;1674;0;0;0
13379;15595547;8;88;1689;0;0;0
13380;15596547;8;82;1692;0;0;0
13381;15597547;9;82;1663;0;0;0
13382;15598547;8;87;1858;0;0;0
13383;15599547;7;82;1850;0;0;0
13384;15600547;8;82;1859;0;0;0
13385;15601547;9;82;1800;0;0;0
13386;15602547;8;83;1983;0;0;0
13387;15603547;7;82;1983;0;0;0
13388;15604547;8;83;1975;0;0;0
13389;15605547;9;82;1938;0;0;0
13390;15606547;7;88;2119;0;0;0
13391;15607547;8;83;2159;0;0;0
13392;15608547;8;82;2122;0;0;0
13393;15609547;9;86;2088;0;0;0
13394;15610547;7;82;2261;0;0;0
13395;15611547;8;83;2243;0;0;0
13396;15612547;8;83;2270;0;0;0
13397;15613547;9;82;2218;0;0;0
13398;15614547;8;83;2371;0;0;0
13399;15615547;7;82;2358;0;0;0
13400;15616547;8;82;2379;0;0;0
13401;15617547;9;87;2342;0;0;0
13402;15618547;7;82;2441;0;0;0
13403;15619547;8;83;2445;0;0;0
13404;15620547;8;88;2435;0;0;0
13405;15621547;9;82;2435;0;0;0
13406;15622547;8;83;2493;0;0;0
13407;15623547;8;82;2490;0;0;0
13408;15624547;8;83;2497;0;0;0
13409;15625547;9;82;2461;0;0;0
13410;15626547;8;82;2491;0;0;0
13411;15627547;8;83;2495;0;0;0
13412;15628547;8;88;2479;0;0;0
13413;15629547;9;82;2505;0;0;0
13414;15630547;7;82;2471;0;0;0
13415;15631547;8;88;2470;0;0;0
13416;15632547;8;82;2454;0;0;0
13417;15633547;9;82;2478;0;0;0
13418;15634547;8;83;2395;0;0;0
13419;15635547;8;83;2379;0;0;0
13420;15636547;7;82;2381;0;0;0
13421;15637547;9;82;2409;0;0;0
13422;15638547;8;83;2308;0;0;0
13423;15639547;7;88;2305;0;0;0
13424;15640547;8;83;2270;0;0;0
13425;15641547;9;82;2339;0;0;0
13426;15642547;7;88;2163;0;0;0
13427;15643547;8;83;2162;0;0;0
13428;15644547;8;83;2162;0;0;0
13429;15645547;10;83;2211;0;0;0
13430;15646547;7;82;2029;0;0;0
13431;15647547;7;82;2036;0;0;0
13432;15648547;8;83;2025;0;0;0
13433;15649547;9;82;2066;0;0;0
13434;15650547;7;88;1868;0;0;0
13435;15651547;8;82;1873;0;0;0
13436;15652547;8;83;1874;0;0;0
13437;15653547;9;86;1936;0;0;0
13438;15654547;8;83;1729;0;0;0
13439;15655547;8;82;1728;0;0;0
13440;15656547;8;83;1740;0;0;0
13441;15657547;9;82;1780;0;0;0
13442;15658547;8;83;1571;0;0;0
13443;15659547;7;82;1575;0;0;0
13444;15660547;8;82;1575;0;0;0
13445;15661547;9;87;1626;0;0;0
13446;15662547;8;82;1481;0;0;0
13447;15663547;7;82;1470;0;0;0
13448;15664547;8;88;1477;0;0;0
13449;15665547;9;82;1506;0;0;0
13450;15666547;8;83;1389;0;0;0
13451;15667547;8;82;1366;0;0;0
13452;15668547;8;83;1378;0;0;0
13453;15669547;9;82;1405;0;0;0
13454;15670547;8;82;1305;0;0;0
13455;15671547;8;83;1314;0;0;0
13456;15672547;8;89;1305;0;0;0
13457;15673547;9;82;1324;0;0;0
13458;15674547;7;82;1295;0;0;0
13459;15675547;8;88;1285;0;0;0
13460;15676547;8;82;1293;0;0;0
13461;15677547;9;82;1298;0;0;0
13462;15678547;7;82;1296;0;0;0
13463;15679547;8;83;1321;0;0;0
13464;15680547;7;82;1304;0;0;0
13465;15681547;9;82;1292;0;0;0
13466;15682547;8;83;1343;0;0;0
13467;15683547;8;88;1344;0;0;0
13468;15684547;7;82;1335;0;0;0
13469;15685547;10;83;1342;0;0;0
13470;15686547;8;87;1438;0;0;0
13471;15687547;8;83;1448;0;0;0
13472;15688547;8;83;1451;0;0;0
13473;15689547;9;82;1410;0;0;0
13474;15690547;7;82;1542;0;0;0
13475;15691547;8;83;1548;0;0;0
13476;15692547;7;82;1550;0;0;0
13477;15693547;10;83;1503;0;0;0
13478;15694547;8;88;1694;0;0;0
13479;15695547;8;82;1697;0;0;0
13480;15696547;7;82;1699;0;0;0
13481;15697547;9;86;1644;0;0;0
13482;15698547;8;82;1824;0;0;0
13483;15699547;8;82;1850;0;0;0
13484;15700547;8;82;1829;0;0;0
13485;15701547;9;82;1784;0;0;0
13486;15702547;7;82;1982;0;0;0
13487;15703547;8;83;1989;0;0;0
13488;15704547;8;83;2002;0;0;0
13489;15705547;9;87;1931;0;0;0
13490;15706547;7;82;2106;0;0;0
13491;15707547;8;83;2137;0;0;0
13492;15708547;8;87;2137;0;0;0
13493;15709547;9;82;2087;0;0;0
13494;15710547;8;82;2257;0;0;0
13495;15711547;7;82;2266;0;0;0
13496;15712547;8;83;2279;0;0;0
13497;15713547;10;83;2229;0;0;0
13498;15714547;8;82;2388;0;0;0
13499;15715547;8;83;2370;0;0;0
13500;15716547;8;88;2377;0;0;0
13501;15717547;9;82;2355;0;0;0
13502;15718547;7;82;2433;0;0;0
13503;15719547;8;87;2448;0;0;0
13504;15720547;8;83;2432;0;0;0
13505;15721547;9;82;2424;0;0;0
13506;15722547;7;82;2487;0;0;0
13507;15723547;8;82;2480;0;0;0
13508;15724547;8;83;2497;0;0;0
13509;15725547;9;82;2474;0;0;0
13510;15726547;8;83;2494;0;0;0
13511;15727547;8;88;2489;0;0;0
13512;15728547;8;82;2502;0;0;0
13513;15729547;9;82;2495;0;0;0
13514;15730547;8;87;2463;0;0;0
13515;15731547;8;83;2462;0;0;0
13516;15732547;8;82;2445;0;0;0
13517;15733547;9;82;2472;0;0;0
13518;15734547;7;82;2385;0;0;0
13519;15735547;8;83;2392;0;0;0
13520;15736547;7;82;2385;0;0;0
13521;15737547;9;82;2404;0;0;0
13522;15738547;7;88;2278;0;0;0
13523;15739547;8;83;2276;0;0;0
13524;15740547;7;82;2306;0;0;0
13525;15741547;9;86;2335;0;0;0
13526;15742547;8;82;2181;0;0;0
13527;15743547;8;82;2168;0;0;0
13528;15744547;8;82;2163;0;0;0
13529;15745547;9;82;2196;0;0;0
13530;15746547;7;82;2048;0;0;0
13531;15747547;8;83;2036;0;0;0
13532;15748547;8;83;2026;0;0;0
13533;15749547;9;87;2082;0;0;0
13534;15750547;7;82;1872;0;0;0
13535;15751547;8;83;1891;0;0;0
13536;15752547;8;87;1887;0;0;0
13537;15753547;9;82;1922;0;0;0
13538;15754547;8;83;1721;0;0;0
13539;15755547;8;83;1726;0;0;0
13540;15756547;8;83;1712;0;0;0
13541;15757547;9;82;1758;0;0;0
13542;15758547;8;83;1588;0;0;0
13543;15759547;8;83;1569;0;0;0
13544;15760547;7;88;1568;0;0;0
13545;15761547;9;82;1644;0;0;0
13546;15762547;8;83;1482;0;0;0
13547;15763547;8;88;1458;0;0;0
13548;15764547;8;83;1459;0;0;0
13549;15765547;9;82;1490;0;0;0
13550;15766547;7;82;1372;0;0;0
13551;15767547;8;83;1374;0;0;0
13552;15768547;7;82;1370;0;0;0
13553;15769547;9;82;1406;0;0;0
13554;15770547;7;82;1299;0;0;0
13555;15771547;8;89;1317;0;0;0
13556;15772547;8;83;1307;0;0;0
13557;15773547;9;82;1328;0;0;0
13558;15774547;8;88;1293;0;0;0
13559;15775547;8;82;1266;0;0;0
13560;15776547;8;82;1286;0;0;0
13561;15777547;10;83;1287;0;0;0
13562;15778547;8;83;1283;0;0;0
13563;15779547;7;82;1302;0;0;0
13564;15780547;8;83;1301;0;0;0
13565;15781547;9;82;1294;0;0;0
13566;15782547;7;88;1349;0;0;0
13567;15783547;8;82;1337;0;0;0
13568;15784547;7;82;1372;0;0;0
13569;15785547;9;86;1329;0;0;0
13570;15786547;8;83;1443;0;0;0
13571;15787547;8;82;1434;0;0;0
13572;15788547;7;82;1428;0;0;0
13573;15789547;9;82;1414;0;0;0
13574;15790547;7;82;1547;0;0;0
13575;15791547;8;83;1560;0;0;0
13576;15792547;8;82;1564;0;0;0
13577;15793547;9;87;1521;0;0;0
13578;15794547;8;83;1671;0;0;0
13579;15795547;8;83;1674;0;0;0
13580;15796547;8;88;1677;0;0;0
13581;15797547;9;82;1662;0;0;0
13582;15798547;8;83;1841;0;0;0
13583;15799547;8;82;1830;0;0;0
13584;15800547;7;82;1848;0;0;0
13585;15801547;9;82;1805;0;0;0
13586;15802547;8;83;1984;0;0;0
13587;15803547;8;83;2006;0;0;0
13588;15804547;7;88;2004;0;0;0
13589;15805547;9;82;1942;0;0;0
13590;15806547;8;83;2108;0;0;0
13591;15807547;8;88;2131;0;0;0
13592;15808547;8;83;2157;0;0;0
13593;15809547;9;82;2067;0;0;0
13594;15810547;8;83;2268;0;0;0
13595;15811547;8;83;2278;0;0;0
13596;15812547;7;82;2285;0;0;0
13597;15813547;9;82;2226;0;0;0
13598;15814547;8;83;2362;0;0;0
13599;15815547;8;89;2373;0;0;0
13600;15816547;8;83;2372;0;0;0
13601;15817547;9;82;2358;0;0;0
13602;15818547;8;87;2432;0;0;0
13603;15819547;8;82;2451;0;0;0
13604;15820547;8;82;2438;0;0;0
13605;15821547;10;83;2426;0;0;0
13606;15822547;7;82;2490;0;0;0
13607;15823547;8;83;2487;0;0;0
13608;15824547;8;82;2494;0;0;0
13609;15825547;9;82;2476;0;0;0
13610;15826547;8;89;2484;0;0;0
13611;15827547;8;83;2486;0;0;0
13612;15828547;8;83;2482;0;0;0
13613;15829547;10;87;2495;0;0;0
13614;15830547;8;83;2469;0;0;0
13615;15831547;8;83;2463;0;0;0
13616;15832547;8;82;2457;0;0;0
13617;15833547;9;82;2471;0;0;0
13618;15834547;7;82;2406;0;0;0
13619;15835547;8;82;2395;0;0;0
13620;15836547;8;83;2371;0;0;0
13621;15837547;10;88;2431;0;0;0
13622;15838547;8;83;2279;0;0;0
13623;15839547;8;83;2292;0;0;0
13624;15840547;8;88;2301;0;0;0
13625;15841547;9;82;2327;0;0;0
13626;15842547;8;83;2162;0;0;0
13627;15843547;7;82;2181;0;0;0
13628;15844547;8;83;2160;0;0;0
13629;15845547;9;82;2211;0;0;0
13630;15846547;8;82;2039;0;0;0
13631;15847547;8;83;2041;0;0;0
13632;15848547;8;88;2008;0;0;0
13633;15849547;10;83;2090;0;0;0
13634;15850547;7;82;1882;0;0;0
13635;15851547;8;88;1889;0;0;0
13636;15852547;8;82;1871;0;0;0
13637;15853547;9;82;1929;0;0;0
13638;15854547;8;83;1720;0;0;0
13639;15855547;8;83;1725;0;0;0
13640;15856547;7;82;1715;0;0;0
13641;15857547;9;82;1770;0;0;0
13642;15858547;8;83;1563;0;0;0
13643;15859547;8;88;1604;0;0;0
13644;15860547;8;82;1587;0;0;0
13645;15861547;9;82;1661;0;0;0
13646;15862547;8;88;1466;0;0;0
13647;15863547;8;83;1452;0;0;0
13648;15864547;8;82;1452;0;0;0
13649;15865547;9;82;1504;0;0;0
13650;15866547;8;83;1389;0;0;0
13651;15867547;8;82;1384;0;0;0
13652;15868547;8;82;1375;0;0;0
13653;15869547;9;82;1420;0;0;0
13654;15870547;7;88;1304;0;0;0
13655;15871547;8;83;1304;0;0;0
13656;15872547;8;83;1308;0;0;0
13657;15873547;9;86;1326;0;0;0
13658;15874547;8;82;1275;0;0;0
13659;15875547;8;82;1284;0;0;0
13660;15876547;8;82;1273;0;0;0
13661;15877547;9;82;1291;0;0;0
13662;15878547;8;83;1306;0;0;0
13663;15879547;7;82;1301;0;0;0
13664;15880547;8;83;1308;0;0;0
13665;15881547;9;87;1290;0;0;0
13666;15882547;8;83;1365;0;0;0
13667;15883547;8;83;1363;0;0;0
13668;15884547;8;87;1345;0;0;0
13669;15885547;9;82;1339;0;0;0
13670;15886547;8;82;1438;0;0;0
13671;15887547;7;82;1440;0;0;0
13672;15888547;8;83;1450;0;0;0
13673;15889547;10;83;1423;0;0;0
13674;15890547;8;83;1571;0;0;0
13675;15891547;8;83;1565;0;0;0
13676;15892547;8;88;1590;0;0;0
13677;15893547;9;82;1509;0;0;0
13678;15894547;8;83;1678;0;0;0
13679;15895547;8;87;1689;0;0;0
13680;15896547;8;82;1713;0;0;0
13681;15897547;9;82;1660;0;0;0
13682;15898547;8;83;1833;0;0;0
13683;15899547;7;82;1854;0;0;0
13684;15900547;8;83;1855;0;0;0
13685;15901547;9;82;1793;0;0;0
13686;15902547;8;83;1987;0;0;0
13687;15903547;8;88;1985;0;0;0
13688;15904547;8;82;1984;0;0;0
13689;15905547;9;82;1965;0;0;0
13690;15906547;8;87;2132;0;0;0
13691;15907547;7;82;2143;0;0;0
13692;15908547;8;82;2152;0;0;0
13693;15909547;9;82;2068;0;0;0
13694;15910547;8;83;2256;0;0;0
13695;15911547;7;82;2241;0;0;0
13696;15912547;8;83;2246;0;0;0
13697;15913547;9;82;2218;0;0;0
13698;15914547;7;88;2357;0;0;0
13699;15915547;8;83;2376;0;0;0
13700;15916547;8;82;2379;0;0;0
13701;15917547;9;86;2336;0;0;0
13702;15918547;7;82;2440;0;0;0
13703;15919547;8;83;2434;0;0;0
13704;15920547;8;83;2445;0;0;0
13705;15921547;9;82;2419;0;0;0
13706;15922547;8;83;2472;0;0;0
13707;15923547;7;82;2472;0;0;0
13708;15924547;8;82;2475;0;0;0
13709;15925547;9;87;2466;0;0;0
13710;15926547;7;82;2488;0;0;0
13711;15927547;8;83;2493;0;0;0
13712;15928547;8;88;2489;0;0;0
13713;15929547;9;82;2477;0;0;0
13714;15930547;8;83;2461;0;0;0
13715;15931547;8;82;2455;0;0;0
13716;15932547;8;83;2451;0;0;0
13717;15933547;9;82;2468;0;0;0
