payload_number;adc_time;sg_1;sg_2;sg_3;sg_4
22177;38;1635;1636;1638;1642
22178;37;1644;1638;1634;1633
22179;38;1637;1637;1637;1642
22180;37;1638;1640;1641;1642
22181;38;1639;1639;1638;1637
22182;37;1640;1636;1638;1639
22183;44;1636;1639;1641;1646
22184;38;1640;1639;1637;1636
22185;38;1636;1631;1635;1640
22186;37;1640;1635;1629;1632
22187;38;1635;1636;1636;1640
22188;37;1637;1638;1639;1643
22189;38;1646;1640;1638;1638
22190;37;1639;1639;1638;1642
22191;38;1637;1638;1641;1642
22192;37;1637;1638;1636;1637
22193;37;1638;1637;1637;1640
22194;44;1635;1639;1639;1644
22195;38;1638;1634;1637;1640
22196;37;1638;1639;1640;1643
22197;37;1639;1640;1639;1639
22198;38;1639;1638;1637;1639
22199;38;1636;1636;1638;1642
22200;37;1644;1639;1636;1635
22201;38;1636;1637;1636;1638
22202;38;1638;1637;1641;1641
22203;37;1637;1635;1633;1634
22204;38;1638;1639;1640;1641
22205;44;1636;1641;1638;1633
22206;38;1634;1638;1637;1638
22207;37;1638;1633;1637;1638
22208;38;1645;1640;1638;1636
22209;38;1637;1636;1638;1639
22210;38;1636;1637;1645;1643
22211;38;1645;1640;1636;1633
22212;38;1639;1638;1637;1642
22213;38;1637;1640;1640;1643
22214;37;1639;1639;1638;1636
22215;37;1639;1637;1639;1639
22216;44;1633;1640;1640;1645
22217;38;1639;1637;1636;1638
22218;37;1635;1632;1638;1641
22219;38;1643;1643;1637;1636
22220;38;1637;1635;1637;1638
22221;38;1636;1637;1641;1644
22222;37;1645;1640;1639;1635
22223;37;1641;1638;1638;1641
22224;37;1637;1639;1641;1643
22225;38;1642;1637;1636;1637
22226;38;1637;1637;1637;1641
22227;44;1637;1639;1642;1647
22228;38;1638;1634;1634;1635
22229;38;1639;1639;1641;1643
22230;37;1646;1643;1640;1638
22231;38;1638;1638;1636;1639
22232;37;1637;1637;1642;1642
22233;38;1638;1638;1636;1635
22234;37;1639;1632;1628;1636
22235;38;1631;1635;1637;1636
22236;38;1635;1628;1632;1633
22237;37;1635;1633;1636;1642
22238;44;1632;1639;1642;1646
22239;38;1640;1635;1637;1639
22240;38;1635;1631;1637;1640
22241;37;1639;1636;1637;1639
22242;38;1638;1636;1635;1637
22243;38;1639;1638;1641;1643
22244;38;1646;1640;1638;1636
22245;38;1631;1634;1636;1638
22246;37;1634;1638;1639;1636
22247;38;1631;1637;1640;1637
22248;37;1638;1637;1638;1641
22249;44;1636;1638;1640;1643
22250;38;1640;1638;1636;1636
22251;38;1637;1635;1638;1639
22252;37;1646;1641;1638;1635
22253;37;1639;1635;1632;1636
22254;38;1639;1639;1642;1643
22255;37;1647;1641;1638;1638
22256;38;1639;1637;1638;1639
22257;37;1636;1639;1640;1645
22258;38;1643;1639;1637;1636
22259;37;1636;1635;1637;1641
22260;44;1637;1639;1641;1643
22261;38;1638;1637;1637;1635
22262;38;1640;1638;1641;1643
22263;37;1643;1638;1637;1637
22264;38;1639;1638;1638;1638
22265;37;1638;1637;1640;1636
22266;38;1642;1637;1630;1630
22267;37;1635;1635;1630;1637
22268;38;1633;1636;1640;1642
22269;37;1637;1634;1635;1636
22270;37;1634;1635;1638;1640
22271;44;1638;1640;1641;1645
22272;38;1641;1639;1640;1638
22273;37;1640;1636;1640;1642
22274;37;1642;1640;1639;1636
22275;38;1641;1635;1636;1638
22276;38;1637;1638;1639;1642
22277;37;1646;1641;1641;1636
22278;38;1634;1635;1632;1638
22279;38;1638;1641;1644;1646
22280;37;1641;1638;1639;1638
22281;38;1637;1639;1638;1642
22282;44;1636;1639;1642;1638
22283;37;1636;1634;1637;1637
22284;38;1635;1638;1638;1640
22285;37;1642;1640;1638;1635
22286;38;1636;1631;1631;1636
22287;38;1639;1638;1642;1644
22288;38;1641;1640;1640;1641
22289;37;1640;1638;1637;1643
22290;38;1638;1639;1642;1644
22291;37;1642;1638;1637;1635
22292;37;1637;1637;1638;1641
22293;44;1637;1639;1640;1641
22294;37;1639;1637;1636;1638
22295;38;1635;1637;1639;1640
22296;38;1642;1642;1638;1634
22297;38;1633;1637;1638;1638
22298;38;1637;1638;1643;1642
22299;38;1641;1639;1634;1637
22300;38;1636;1637;1634;1640
22301;37;1637;1637;1641;1641
22302;37;1640;1636;1637;1637
22303;38;1636;1633;1635;1640
22304;44;1639;1642;1642;1647
22305;38;1642;1640;1640;1639
22306;38;1641;1637;1640;1642
22307;38;1645;1640;1640;1638
22308;37;1638;1638;1638;1637
22309;38;1636;1637;1642;1642
22310;38;1639;1637;1636;1635
22311;38;1640;1637;1635;1635
22312;38;1637;1639;1641;1644
22313;38;1644;1639;1637;1639
22314;37;1639;1636;1639;1642
22315;44;1637;1638;1637;1642
22316;38;1640;1635;1631;1630
22317;38;1634;1634;1637;1640
22318;37;1641;1637;1637;1636
22319;38;1639;1637;1635;1638
22320;37;1634;1637;1641;1643
22321;37;1645;1642;1639;1638
22322;38;1638;1637;1637;1641
22323;37;1637;1638;1643;1643
22324;38;1640;1638;1637;1635
22325;37;1635;1633;1635;1641
22326;44;1636;1638;1639;1644
22327;38;1642;1638;1637;1636
22328;38;1633;1631;1635;1640
22329;37;1643;1640;1640;1638
22330;37;1641;1638;1637;1639
22331;38;1637;1638;1640;1643
22332;38;1645;1641;1639;1638
22333;38;1635;1635;1634;1638
22334;37;1635;1637;1640;1641
22335;38;1637;1635;1634;1634
22336;37;1634;1634;1634;1637
22337;44;1638;1640;1640;1646
22338;38;1646;1642;1642;1637
22339;38;1635;1637;1639;1642
22340;38;1646;1644;1639;1638
22341;38;1638;1636;1637;1639
22342;38;1636;1637;1640;1642
22343;38;1645;1640;1637;1635
22344;37;1636;1633;1636;1639
22345;37;1638;1639;1639;1637
22346;38;1639;1638;1634;1633
22347;38;1637;1636;1637;1639
22348;44;1636;1640;1642;1642
22349;38;1638;1634;1636;1637
22350;37;1635;1636;1639;1641
22351;37;1640;1638;1638;1635
22352;38;1640;1636;1637;1637
22353;38;1632;1633;1639;1642
22354;37;1645;1637;1634;1637
22355;38;1640;1639;1637;1640
22356;38;1638;1640;1641;1645
22357;37;1645;1640;1638;1637
22358;38;1636;1637;1638;1640
22359;44;1639;1640;1643;1640
22360;37;1638;1637;1637;1636
22361;38;1637;1634;1637;1637
22362;37;1644;1641;1639;1640
22363;38;1639;1638;1638;1639
22364;38;1638;1637;1641;1642
22365;38;1641;1640;1638;1638
22366;38;1632;1628;1631;1637
22367;37;1637;1635;1638;1643
22368;38;1638;1633;1634;1635
22369;38;1637;1636;1635;1639
22370;44;1635;1641;1641;1645
22371;38;1648;1648;1640;1638
22372;38;1638;1637;1639;1640
22373;38;1645;1642;1638;1638
22374;37;1640;1636;1636;1638
22375;38;1635;1634;1638;1633
22376;38;1636;1637;1638;1635
22377;38;1633;1629;1634;1639
22378;37;1632;1634;1638;1642
22379;38;1644;1638;1639;1641
22380;37;1638;1637;1639;1640
22381;44;1636;1640;1642;1642
22382;37;1637;1636;1638;1636
22383;38;1635;1635;1639;1639
22384;37;1645;1640;1639;1636
22385;38;1640;1638;1635;1637
22386;38;1635;1634;1638;1640
22387;38;1637;1636;1638;1640
22388;38;1639;1637;1638;1640
22389;37;1638;1638;1640;1645
22390;37;1644;1640;1639;1638
22391;38;1635;1635;1638;1642
22392;44;1633;1638;1642;1640
22393;38;1637;1635;1637;1635
22394;38;1636;1639;1638;1640
22395;37;1638;1633;1633;1632
22396;38;1642;1637;1633;1638
22397;38;1636;1637;1643;1643
22398;37;1642;1639;1639;1638
22399;38;1636;1637;1635;1640
22400;37;1635;1634;1640;1643
22401;38;1639;1637;1634;1635
22402;37;1636;1637;1637;1639
22403;44;1633;1636;1640;1647
22404;38;1643;1641;1638;1641
22405;38;1639;1638;1639;1641
22406;37;1646;1643;1640;1638
22407;37;1640;1639;1637;1640
22408;38;1639;1637;1640;1642
22409;37;1646;1640;1637;1636
22410;38;1636;1635;1636;1639
22411;37;1635;1635;1640;1639
22412;38;1635;1637;1639;1638
22413;37;1638;1639;1638;1641
22414;44;1640;1641;1642;1647
22415;38;1642;1639;1636;1636
22416;38;1630;1632;1639;1637
22417;38;1632;1632;1635;1636
22418;38;1638;1635;1637;1637
22419;38;1638;1637;1640;1642
22420;38;1638;1633;1636;1636
22421;37;1638;1638;1640;1641
22422;38;1636;1639;1637;1645
22423;37;1643;1639;1639;1638
22424;38;1638;1633;1638;1638
22425;44;1633;1638;1634;1636
22426;38;1637;1631;1631;1636
22427;38;1639;1638;1639;1640
22428;38;1643;1636;1634;1632
22429;38;1641;1639;1639;1639
22430;38;1640;1637;1641;1643
22431;38;1645;1641;1640;1639
22432;37;1639;1640;1638;1640
22433;37;1636;1638;1639;1644
22434;37;1645;1639;1640;1636
22435;38;1634;1634;1637;1640
22436;43;1632;1637;1638;1641
22437;38;1638;1638;1638;1639
22438;38;1639;1638;1641;1644
22439;37;1643;1641;1638;1637
22440;38;1642;1640;1639;1639
22441;37;1637;1636;1638;1641
22442;37;1644;1641;1638;1637
22443;38;1637;1637;1637;1642
22444;37;1637;1637;1640;1641
22445;38;1640;1633;1635;1635
22446;37;1638;1638;1638;1641
22447;44;1638;1640;1643;1645
22448;38;1640;1636;1640;1638
22449;37;1638;1638;1637;1640
22450;38;1645;1641;1639;1633
22451;38;1639;1637;1635;1639
22452;38;1634;1637;1639;1636
22453;38;1634;1633;1634;1633
22454;38;1638;1634;1635;1640
22455;37;1637;1640;1641;1638
22456;38;1632;1636;1636;1639
22457;37;1634;1638;1637;1636
22458;44;1633;1639;1643;1639
22459;38;1637;1637;1636;1636
22460;37;1637;1635;1639;1639
22461;37;1640;1638;1637;1637
22462;38;1639;1637;1637;1638
22463;38;1639;1638;1640;1643
22464;38;1641;1638;1638;1638
22465;38;1640;1642;1638;1641
22466;38;1636;1636;1640;1644
22467;38;1643;1638;1635;1636
22468;37;1635;1635;1636;1641
22469;44;1636;1640;1642;1640
22470;38;1634;1631;1633;1638
22471;37;1639;1638;1640;1642
22472;37;1643;1639;1638;1640
22473;38;1641;1636;1638;1640
22474;38;1636;1637;1641;1641
22475;37;1643;1638;1637;1635
22476;38;1635;1632;1631;1639
22477;37;1637;1638;1642;1642
22478;38;1639;1635;1635;1632
22479;37;1639;1638;1639;1640
22480;44;1639;1641;1642;1646
22481;38;1643;1640;1640;1639
22482;38;1640;1639;1639;1640
22483;37;1645;1643;1638;1637
22484;37;1637;1637;1636;1636
22485;38;1635;1634;1638;1635
22486;38;1631;1633;1636;1633
22487;38;1636;1632;1633;1639
22488;37;1639;1638;1641;1645
22489;38;1645;1639;1638;1637
22490;37;1639;1638;1638;1644
22491;44;1635;1639;1641;1642
22492;38;1636;1637;1636;1638
22493;38;1638;1637;1640;1642
22494;38;1642;1638;1638;1637
22495;38;1637;1636;1637;1640
22496;38;1638;1638;1643;1641
22497;38;1646;1641;1640;1639
22498;37;1641;1639;1638;1642
22499;38;1636;1638;1640;1644
22500;37;1646;1640;1638;1637
22501;37;1635;1634;1636;1638
22502;44;1634;1638;1640;1638
22503;38;1637;1633;1632;1633
22504;37;1638;1637;1640;1643
22505;37;1642;1639;1635;1634
22506;38;1634;1630;1635;1638
22507;38;1636;1634;1639;1640
22508;37;1640;1639;1635;1634
22509;38;1639;1637;1635;1638
22510;37;1636;1638;1641;1644
22511;38;1642;1637;1638;1635
22512;37;1638;1638;1638;1641
22513;44;1638;1642;1641;1642
22514;37;1638;1639;1637;1640
22515;38;1639;1634;1636;1641
22516;38;1645;1640;1632;1631
22517;38;1630;1636;1637;1637
22518;37;1635;1637;1640;1641
22519;38;1642;1639;1637;1635
22520;38;1634;1632;1633;1640
22521;37;1637;1638;1642;1644
22522;38;1639;1638;1639;1638
22523;37;1638;1637;1637;1641
22524;44;1635;1637;1640;1645
22525;38;1640;1638;1636;1636
22526;38;1637;1634;1637;1638
22527;38;1645;1643;1638;1635
22528;38;1636;1632;1632;1635
22529;38;1637;1638;1641;1642
22530;38;1640;1638;1636;1636
22531;38;1640;1639;1639;1641
22532;37;1638;1637;1640;1643
22533;37;1643;1637;1636;1634
22534;38;1636;1635;1635;1639
22535;44;1636;1639;1636;1631
22536;38;1632;1635;1635;1630
22537;38;1638;1637;1640;1641
22538;38;1645;1642;1639;1640
22539;37;1639;1636;1638;1639
22540;38;1637;1636;1642;1643
22541;37;1638;1635;1634;1636
22542;38;1635;1635;1635;1638
22543;38;1636;1635;1639;1642
22544;38;1642;1637;1638;1637
22545;37;1632;1633;1635;1640
22546;44;1637;1640;1642;1641
22547;38;1639;1638;1638;1637
22548;38;1637;1638;1639;1642
22549;37;1641;1639;1638;1636
22550;38;1635;1633;1635;1637
22551;37;1636;1632;1639;1642
22552;37;1640;1638;1633;1632
22553;38;1636;1632;1633;1638
22554;37;1639;1641;1643;1645
22555;38;1644;1640;1640;1637
22556;37;1639;1637;1638;1641
22557;44;1637;1638;1642;1640
22558;38;1638;1638;1639;1637
22559;38;1636;1636;1640;1641
22560;37;1645;1641;1638;1636
22561;37;1640;1639;1634;1637
22562;38;1638;1638;1640;1643
22563;37;1639;1638;1638;1636
22564;38;1640;1639;1637;1640
22565;37;1638;1639;1641;1644
22566;38;1644;1639;1636;1637
22567;37;1635;1634;1638;1641
22568;44;1636;1638;1641;1640
22569;38;1636;1631;1630;1633
22570;38;1630;1630;1634;1637
22571;38;1640;1637;1639;1637
22572;38;1639;1637;1635;1633
22573;38;1635;1639;1641;1643
22574;38;1646;1640;1638;1638
22575;37;1640;1635;1635;1635
22576;38;1633;1635;1640;1634
22577;37;1632;1638;1636;1637
22578;37;1636;1633;1636;1641
22579;44;1637;1641;1641;1641
22580;38;1639;1638;1639;1638
22581;37;1640;1639;1640;1643
22582;37;1644;1641;1638;1638
22583;38;1640;1635;1637;1640
22584;38;1636;1636;1640;1641
22585;37;1644;1639;1636;1634
22586;38;1638;1636;1634;1641
22587;38;1638;1640;1642;1645
22588;38;1643;1640;1638;1638
22589;37;1638;1635;1638;1641
22590;44;1637;1641;1644;1638
22591;37;1637;1637;1634;1635
22592;38;1639;1636;1638;1640
22593;38;1640;1638;1637;1636
22594;38;1639;1637;1639;1639
22595;38;1629;1631;1637;1636
22596;38;1636;1641;1639;1633
22597;38;1639;1637;1634;1637
22598;37;1634;1638;1641;1645
22599;37;1643;1641;1638;1635
22600;37;1635;1634;1636;1638
22601;44;1636;1638;1641;1641
22602;38;1637;1635;1635;1638
22603;37;1634;1634;1637;1638
22604;38;1640;1640;1636;1636
22605;38;1638;1639;1638;1640
22606;38;1638;1638;1640;1644
22607;37;1641;1640;1640;1637
22608;38;1640;1635;1634;1639
22609;37;1636;1638;1642;1643
22610;38;1641;1639;1637;1638
22611;37;1636;1635;1634;1638
22612;44;1636;1640;1642;1640
22613;38;1638;1637;1639;1638
22614;38;1638;1638;1640;1641
22615;38;1642;1640;1637;1637
22616;38;1638;1634;1631;1638
22617;37;1634;1636;1640;1639
22618;38;1638;1638;1636;1635
22619;38;1636;1635;1635;1639
22620;37;1632;1636;1639;1645
22621;38;1640;1638;1637;1637
22622;38;1639;1637;1638;1642
22623;44;1638;1640;1642;1645
22624;38;1642;1638;1635;1636
22625;38;1634;1636;1635;1634
22626;37;1641;1641;1637;1633
22627;38;1634;1637;1637;1638
22628;37;1635;1633;1639;1640
22629;37;1644;1640;1639;1637
22630;38;1638;1638;1635;1640
22631;38;1638;1638;1642;1645
22632;38;1645;1641;1639;1637
22633;37;1632;1636;1635;1641
22634;44;1635;1639;1643;1642
22635;38;1638;1637;1637;1636
22636;37;1635;1636;1636;1639
22637;37;1643;1641;1637;1638
22638;37;1638;1636;1638;1640
22639;38;1639;1638;1642;1642
22640;38;1645;1640;1637;1638
22641;38;1637;1636;1636;1639
22642;37;1637;1638;1640;1640
22643;38;1638;1636;1636;1638
22644;37;1638;1634;1637;1640
22645;44;1633;1636;1637;1640
22646;38;1638;1637;1634;1634
22647;38;1636;1636;1639;1641
22648;37;1644;1643;1639;1638
22649;38;1642;1636;1634;1639
22650;37;1638;1636;1639;1641
22651;38;1645;1637;1636;1635
22652;37;1638;1635;1635;1639
22653;37;1632;1635;1640;1641
22654;38;1645;1639;1639;1636
22655;38;1639;1639;1638;1642
22656;44;1641;1640;1641;1646
22657;38;1643;1636;1637;1635
22658;37;1637;1636;1638;1638
22659;37;1644;1642;1637;1636
22660;37;1639;1639;1636;1638
22661;38;1637;1635;1639;1640
22662;38;1637;1634;1636;1638
22663;38;1642;1639;1638;1640
22664;38;1637;1639;1641;1645
22665;38;1644;1640;1638;1638
22666;37;1635;1635;1636;1639
22667;44;1634;1638;1639;1646
22668;37;1640;1636;1638;1635
22669;38;1632;1634;1638;1638
22670;37;1632;1630;1633;1632
22671;38;1637;1637;1638;1640
22672;38;1638;1637;1638;1637
22673;38;1642;1639;1635;1636
22674;38;1638;1632;1633;1638
22675;37;1635;1633;1635;1637
22676;38;1636;1635;1634;1630
22677;38;1636;1639;1637;1639
22678;44;1632;1638;1638;1644
22679;38;1641;1640;1638;1639
22680;37;1639;1636;1640;1641
22681;38;1646;1643;1641;1638
22682;38;1637;1637;1638;1638
22683;38;1635;1636;1638;1643
22684;38;1640;1635;1637;1638
22685;38;1637;1633;1633;1637
22686;37;1638;1637;1640;1641
22687;38;1637;1635;1636;1637
22688;37;1642;1638;1639;1642
22689;44;1638;1641;1641;1642
22690;37;1639;1640;1637;1638
22691;38;1636;1634;1638;1639
22692;37;1639;1639;1635;1637
22693;38;1639;1639;1635;1639
22694;38;1637;1636;1641;1642
22695;37;1638;1633;1634;1632
22696;38;1638;1633;1636;1640
22697;38;1635;1638;1639;1642
22698;38;1641;1639;1638;1638
22699;37;1638;1636;1636;1640
22700;44;1635;1636;1641;1642
22701;38;1640;1636;1634;1637
22702;38;1637;1634;1639;1636
22703;37;1644;1642;1637;1634
22704;38;1638;1638;1638;1638
22705;38;1639;1636;1634;1638
22706;38;1638;1638;1636;1633
22707;38;1633;1636;1637;1641
22708;37;1637;1637;1641;1642
22709;38;1638;1638;1636;1636
22710;37;1637;1636;1635;1641
22711;44;1636;1638;1639;1644
22712;38;1638;1636;1637;1638
22713;38;1637;1638;1640;1640
22714;37;1645;1641;1639;1637
22715;37;1638;1639;1635;1637
22716;38;1631;1630;1639;1637
22717;37;1630;1632;1635;1635
22718;38;1636;1635;1636;1640
22719;37;1637;1637;1640;1643
22720;38;1642;1635;1633;1632
22721;37;1637;1639;1638;1643
22722;44;1637;1640;1642;1641
22723;38;1638;1636;1639;1637
22724;38;1637;1635;1638;1637
22725;38;1638;1638;1636;1636
22726;38;1640;1637;1637;1637
22727;38;1635;1635;1639;1643
22728;38;1639;1636;1635;1633
22729;37;1640;1638;1639;1642
22730;38;1639;1639;1642;1645
22731;37;1643;1639;1639;1637
22732;37;1638;1638;1637;1638
22733;44;1636;1637;1640;1640
22734;38;1636;1635;1633;1636
22735;37;1635;1629;1634;1639
22736;37;1639;1637;1632;1627
22737;38;1631;1635;1638;1638
22738;38;1634;1638;1641;1642
22739;37;1640;1639;1638;1636
22740;38;1641;1636;1637;1640
22741;38;1635;1639;1641;1643
22742;38;1644;1637;1640;1636
22743;37;1636;1633;1636;1640
22744;44;1635;1639;1641;1640
22745;37;1633;1633;1630;1630
22746;38;1635;1632;1639;1643
22747;38;1642;1640;1640;1638
22748;38;1640;1639;1638;1639
22749;38;1637;1636;1640;1642
22750;38;1645;1640;1636;1633
22751;38;1637;1634;1635;1641
22752;37;1636;1636;1638;1643
22753;38;1641;1637;1633;1632
22754;38;1638;1639;1638;1640
22755;44;1638;1640;1643;1641
22756;38;1639;1640;1637;1637
22757;38;1637;1637;1638;1640
22758;37;1642;1637;1635;1636
22759;38;1640;1639;1634;1637
22760;37;1637;1636;1640;1642
22761;37;1646;1641;1636;1636
22762;38;1636;1638;1637;1642
22763;38;1638;1639;1641;1644
22764;38;1639;1637;1637;1638
22765;37;1639;1636;1638;1642
22766;44;1636;1638;1640;1645
22767;38;1643;1639;1637;1637
22768;38;1634;1635;1636;1639
22769;38;1644;1642;1639;1635
22770;38;1635;1632;1634;1636
22771;38;1638;1638;1643;1641
22772;37;1647;1643;1639;1636
22773;37;1640;1639;1639;1639
22774;38;1637;1637;1641;1644
22775;38;1639;1636;1633;1632
22776;37;1632;1631;1636;1643
22777;44;1632;1635;1642;1642
22778;38;1638;1632;1632;1633
22779;38;1635;1636;1640;1642
22780;37;1644;1640;1638;1639
22781;38;1642;1639;1637;1638
22782;38;1636;1636;1640;1640
22783;38;1644;1640;1636;1634
22784;38;1636;1635;1634;1639
22785;37;1632;1631;1635;1641
22786;38;1642;1638;1631;1631
22787;37;1632;1634;1637;1639
22788;44;1638;1639;1641;1640
22789;38;1639;1637;1638;1638
22790;37;1636;1638;1641;1642
22791;37;1644;1640;1639;1637
22792;38;1638;1636;1637;1637
22793;38;1636;1635;1639;1640
22794;38;1638;1636;1638;1636
22795;37;1637;1637;1634;1639
22796;37;1637;1640;1640;1643
22797;38;1644;1638;1640;1638
22798;37;1637;1637;1640;1642
22799;44;1634;1639;1640;1645
22800;38;1642;1635;1635;1634
22801;38;1634;1636;1640;1641
22802;37;1645;1640;1635;1634
22803;38;1636;1633;1630;1636
22804;38;1638;1639;1642;1643
22805;38;1645;1640;1638;1638
22806;38;1639;1634;1634;1640
22807;37;1638;1638;1639;1641
22808;38;1637;1636;1635;1635
22809;38;1638;1636;1638;1639
22810;44;1636;1639;1641;1644
22811;38;1641;1639;1635;1636
22812;37;1635;1635;1638;1642
22813;37;1645;1644;1639;1638
22814;37;1638;1639;1638;1639
22815;38;1638;1637;1642;1638
22816;38;1632;1633;1634;1635
22817;38;1629;1632;1633;1637
22818;37;1634;1636;1640;1640
22819;38;1638;1635;1637;1635
22820;37;1635;1632;1633;1638
22821;44;1637;1639;1642;1644
22822;37;1641;1638;1639;1637
22823;38;1637;1638;1638;1641
22824;38;1645;1643;1639;1638
22825;38;1639;1636;1635;1638
22826;38;1636;1635;1639;1642
22827;38;1641;1638;1636;1635
22828;38;1639;1636;1632;1637
22829;37;1638;1640;1642;1644
22830;38;1643;1640;1638;1639
22831;37;1639;1640;1639;1641
22832;44;1639;1640;1641;1640
22833;38;1638;1635;1636;1633
22834;38;1637;1638;1637;1641
22835;38;1644;1640;1638;1638
22836;37;1636;1629;1631;1637
22837;38;1636;1636;1639;1641
22838;38;1647;1641;1639;1640
22839;38;1640;1640;1640;1642
22840;37;1639;1639;1641;1641
22841;38;1638;1636;1637;1638
22842;37;1637;1636;1636;1641
22843;44;1636;1638;1640;1645
22844;38;1640;1639;1636;1637
22845;37;1635;1631;1631;1639
22846;37;1643;1639;1633;1634
22847;38;1637;1639;1638;1638
22848;37;1636;1637;1640;1642
22849;38;1640;1638;1635;1634
22850;38;1636;1636;1633;1638
22851;37;1635;1635;1638;1642
22852;38;1642;1638;1636;1635
22853;38;1637;1633;1632;1639
22854;44;1638;1640;1641;1646
22855;38;1643;1639;1638;1638
22856;38;1637;1634;1633;1641
22857;37;1642;1640;1638;1637
22858;38;1638;1635;1636;1637
22859;37;1637;1636;1639;1641
22860;37;1641;1636;1637;1636
22861;38;1639;1639;1636;1639
22862;37;1636;1638;1640;1644
22863;38;1645;1641;1638;1636
22864;37;1637;1640;1639;1640
22865;44;1637;1641;1638;1634
22866;38;1642;1640;1637;1637
22867;37;1636;1636;1638;1640
22868;38;1641;1637;1635;1634
22869;37;1639;1638;1638;1637
22870;38;1633;1636;1640;1641
22871;38;1645;1639;1638;1638
22872;38;1640;1640;1637;1641
22873;37;1637;1639;1643;1644
22874;38;1643;1642;1638;1636
22875;37;1635;1635;1635;1639
22876;44;1636;1639;1640;1641
22877;38;1639;1640;1637;1638
22878;38;1637;1632;1636;1638
22879;37;1642;1638;1637;1638
22880;38;1635;1637;1638;1637
22881;38;1637;1638;1638;1634
22882;38;1640;1640;1634;1633
22883;38;1634;1633;1629;1635
22884;37;1635;1637;1639;1640
22885;38;1638;1636;1635;1634
22886;38;1637;1634;1636;1638
22887;44;1630;1636;1642;1644
22888;38;1640;1639;1637;1636
22889;37;1637;1639;1640;1642
22890;37;1645;1644;1639;1639
22891;38;1638;1639;1635;1638
22892;38;1637;1637;1640;1640
22893;37;1644;1638;1639;1639
22894;38;1640;1638;1635;1641
22895;38;1632;1629;1638;1643
22896;37;1640;1637;1633;1637
22897;38;1638;1638;1640;1643
22898;44;1637;1640;1641;1644
22899;37;1641;1638;1636;1637
22900;38;1635;1634;1636;1638
22901;37;1644;1642;1636;1637
22902;38;1639;1638;1636;1638
22903;38;1636;1636;1638;1639
22904;38;1644;1642;1641;1640
22905;38;1641;1638;1638;1642
22906;37;1633;1637;1640;1637
22907;38;1634;1637;1638;1638
22908;38;1632;1630;1637;1640
22909;44;1636;1637;1639;1643
22910;38;1637;1637;1639;1636
22911;38;1637;1637;1639;1641
22912;37;1640;1635;1634;1635
22913;38;1639;1636;1637;1639
22914;38;1638;1638;1641;1642
22915;37;1640;1637;1637;1637
22916;38;1638;1636;1639;1638
22917;37;1633;1635;1637;1642
22918;38;1644;1638;1637;1635
22919;37;1636;1635;1634;1638
22920;44;1632;1634;1641;1645
22921;38;1642;1640;1640;1639
22922;37;1637;1636;1639;1642
22923;37;1645;1645;1639;1638
22924;38;1640;1637;1637;1639
22925;37;1639;1636;1640;1634
22926;38;1637;1637;1636;1631
22927;38;1633;1634;1630;1636
22928;37;1633;1633;1637;1641
22929;38;1642;1640;1639;1638
22930;38;1640;1636;1639;1643
22931;44;1638;1640;1642;1642
22932;38;1638;1636;1637;1638
22933;38;1638;1635;1638;1638
22934;37;1642;1638;1636;1633
22935;38;1639;1636;1637;1639
22936;37;1635;1635;1638;1638
22937;37;1643;1636;1633;1635
22938;38;1639;1637;1640;1639
22939;37;1638;1637;1643;1645
22940;38;1644;1640;1640;1638
22941;37;1637;1635;1635;1640
22942;44;1635;1638;1641;1639
22943;38;1640;1637;1633;1637
22944;37;1638;1636;1640;1641
22945;38;1642;1637;1636;1634
22946;37;1638;1634;1636;1639
22947;38;1636;1637;1640;1643
22948;38;1641;1641;1639;1638
22949;38;1641;1639;1635;1639
22950;37;1637;1634;1637;1640
22951;38;1640;1636;1637;1636
22952;37;1636;1635;1636;1638
22953;44;1633;1636;1638;1644
22954;38;1642;1641;1639;1640
22955;38;1637;1635;1640;1639
22956;37;1636;1637;1631;1632
22957;38;1637;1637;1635;1635
22958;38;1637;1638;1638;1642
22959;38;1642;1639;1635;1637
22960;38;1635;1638;1637;1639
22961;37;1636;1637;1639;1639
22962;38;1636;1633;1635;1636
22963;38;1640;1638;1638;1640
22964;44;1636;1640;1642;1646
22965;38;1642;1638;1638;1635
22966;37;1628;1631;1636;1638
22967;37;1644;1642;1638;1637
22968;38;1636;1637;1635;1638
22969;38;1636;1635;1640;1643
22970;37;1642;1637;1634;1633
22971;38;1641;1637;1639;1641
22972;37;1639;1639;1640;1643
22973;38;1644;1639;1638;1637
22974;37;1640;1636;1638;1641
22975;44;1635;1639;1641;1646
22976;37;1643;1636;1637;1636
22977;38;1638;1636;1639;1637
22978;37;1645;1643;1639;1636
22979;38;1639;1639;1638;1640
22980;38;1640;1639;1644;1645
22981;38;1642;1641;1639;1638
22982;38;1640;1638;1638;1642
22983;37;1634;1635;1641;1643
22984;37;1643;1639;1638;1638
22985;37;1634;1635;1635;1641
22986;44;1637;1638;1638;1640
22987;38;1635;1635;1635;1636
22988;37;1643;1639;1641;1643
22989;38;1646;1645;1640;1638
22990;38;1640;1639;1637;1639
22991;37;1636;1637;1641;1642
22992;38;1640;1636;1637;1634
22993;38;1638;1636;1634;1635
22994;37;1633;1633;1637;1640
22995;38;1637;1633;1628;1629
22996;37;1637;1636;1633;1639
22997;44;1636;1639;1642;1641
