payload_number;time_stamp;time_adc;time_tx;sg_1;sg_2;sg_3;sg_4
69743;71803574;8;81;0;0;458;0
69744;71804574;7;81;0;0;458;0
69745;71805574;9;81;0;0;458;0
69746;71806574;8;81;0;0;457;0
69747;71807574;7;81;0;0;459;0
69748;71808574;8;81;0;0;460;0
69749;71809574;9;81;0;0;458;0
69750;71810574;8;81;0;0;459;0
69751;71811574;8;82;0;0;460;0
69752;71812574;7;81;0;0;462;0
69753;71813574;9;85;0;0;457;0
69754;71814574;7;81;0;0;458;0
69755;71815574;8;81;0;0;461;0
69756;71816574;7;81;0;0;460;0
69757;71817574;9;81;0;0;460;0
69758;71818574;8;81;0;0;459;0
69759;71819574;8;81;0;0;461;0
69760;71820574;7;81;0;0;460;0
69761;71821574;9;81;0;0;461;0
69762;71822574;7;81;0;0;460;0
69763;71823574;7;81;0;0;461;0
69764;71824574;8;87;0;0;458;0
69765;71825574;9;81;0;0;458;0
69766;71826574;7;81;0;0;459;0
69767;71827574;7;81;0;0;459;0
69768;71828574;8;81;0;0;459;0
69769;71829574;9;81;0;0;461;0
69770;71830574;7;81;0;0;458;0
69771;71831574;8;81;0;0;460;0
69772;71832574;7;81;0;0;460;0
69773;71833574;9;81;0;0;460;0
69774;71834574;7;81;0;0;462;0
69775;71835574;8;88;0;0;460;0
69776;71836574;7;81;0;0;457;0
69777;71837574;9;81;0;0;458;0
69778;71838574;8;81;0;0;460;0
69779;71839574;7;81;0;0;459;0
69780;71840574;8;81;0;0;461;0
69781;71841574;9;81;0;0;459;0
69782;71842574;7;81;0;0;462;0
69783;71843574;8;81;0;0;459;0
69784;71844574;8;81;0;0;461;0
69785;71845574;9;81;0;0;460;0
69786;71846574;7;87;0;0;458;0
69787;71847574;7;81;0;0;458;0
69788;71848574;7;81;0;0;458;0
69789;71849574;9;81;0;0;456;0
69790;71850574;8;81;0;0;458;0
69791;71851574;8;81;0;0;459;0
69792;71852574;7;81;0;0;460;0
69793;71853574;9;81;0;0;460;0
69794;71854574;8;81;0;0;463;0
69795;71855574;7;81;0;0;460;0
69796;71856574;8;81;0;0;461;0
69797;71857574;9;85;0;0;459;0
69798;71858574;7;81;0;0;461;0
69799;71859574;8;81;0;0;458;0
69800;71860574;7;81;0;0;460;0
69801;71861574;9;81;0;0;462;0
69802;71862574;8;81;0;0;459;0
69803;71863574;7;81;0;0;459;0
69804;71864574;8;81;0;0;460;0
69805;71865574;9;81;0;0;460;0
69806;71866574;8;82;0;0;462;0
69807;71867574;7;81;0;0;459;0
69808;71868574;8;87;0;0;461;0
69809;71869574;9;81;0;0;458;0
69810;71870574;7;81;0;0;459;0
69811;71871574;8;81;0;0;460;0
69812;71872574;8;81;0;0;460;0
69813;71873574;9;81;0;0;460;0
69814;71874574;8;82;0;0;460;0
69815;71875574;8;81;0;0;460;0
69816;71876574;7;81;0;0;458;0
69817;71877574;9;81;0;0;461;0
69818;71878574;7;81;0;0;461;0
69819;71879574;8;87;0;0;459;0
69820;71880574;7;81;0;0;458;0
69821;71881574;9;81;0;0;461;0
69822;71882574;7;81;0;0;461;0
69823;71883574;8;81;0;0;458;0
69824;71884574;8;81;0;0;457;0
69825;71885574;9;81;0;0;460;0
69826;71886574;8;81;0;0;459;0
69827;71887574;8;82;0;0;460;0
69828;71888574;8;82;0;0;459;0
69829;71889574;9;81;0;0;461;0
69830;71890574;7;87;0;0;459;0
69831;71891574;7;81;0;0;459;0
69832;71892574;8;81;0;0;460;0
69833;71893574;9;81;0;0;461;0
69834;71894574;8;81;0;0;458;0
69835;71895574;8;81;0;0;458;0
69836;71896574;7;81;0;0;459;0
69837;71897574;9;81;0;0;459;0
69838;71898574;8;81;0;0;460;0
69839;71899574;7;81;0;0;459;0
69840;71900574;8;81;0;0;459;0
69841;71901574;9;85;0;0;457;0
69842;71902574;8;81;0;0;457;0
69843;71903574;7;81;0;0;460;0
69844;71904574;8;81;0;0;459;0
69845;71905574;9;81;0;0;459;0
69846;71906574;8;81;0;0;457;0
69847;71907574;7;81;0;0;459;0
69848;71908574;8;81;0;0;460;0
69849;71909574;9;81;0;0;460;0
69850;71910574;8;81;0;0;460;0
69851;71911574;8;81;0;0;461;0
69852;71912574;8;87;0;0;460;0
69853;71913574;9;81;0;0;459;0
69854;71914574;7;81;0;0;458;0
69855;71915574;7;81;0;0;458;0
69856;71916574;8;82;0;0;461;0
69857;71917574;9;81;0;0;460;0
69858;71918574;7;81;0;0;459;0
69859;71919574;8;81;0;0;459;0
69860;71920574;7;81;0;0;456;0
69861;71921574;9;81;0;0;459;0
69862;71922574;7;81;0;0;457;0
69863;71923574;8;87;0;0;459;0
69864;71924574;7;81;0;0;458;0
69865;71925574;9;81;0;0;459;0
69866;71926574;7;81;0;0;459;0
69867;71927574;8;81;0;0;459;0
69868;71928574;8;81;0;0;460;0
69869;71929574;9;81;0;0;458;0
69870;71930574;8;81;0;0;461;0
69871;71931574;7;81;0;0;456;0
69872;71932574;7;81;0;0;460;0
69873;71933574;9;81;0;0;459;0
69874;71934574;7;87;0;0;458;0
69875;71935574;8;81;0;0;458;0
69876;71936574;7;81;0;0;458;0
69877;71937574;9;81;0;0;458;0
69878;71938574;8;81;0;0;459;0
69879;71939574;7;81;0;0;459;0
69880;71940574;8;81;0;0;460;0
69881;71941574;9;81;0;0;460;0
69882;71942574;8;82;0;0;461;0
69883;71943574;8;82;0;0;459;0
69884;71944574;7;81;0;0;460;0
69885;71945574;9;85;0;0;458;0
69886;71946574;8;82;0;0;458;0
69887;71947574;7;81;0;0;459;0
69888;71948574;8;81;0;0;458;0
69889;71949574;9;81;0;0;460;0
69890;71950574;8;82;0;0;459;0
69891;71951574;7;81;0;0;459;0
69892;71952574;8;81;0;0;460;0
69893;71953574;9;81;0;0;459;0
69894;71954574;8;81;0;0;457;0
69895;71955574;8;81;0;0;459;0
69896;71956574;7;87;0;0;459;0
69897;71957574;9;81;0;0;459;0
69898;71958574;7;81;0;0;456;0
69899;71959574;7;81;0;0;460;0
69900;71960574;8;81;0;0;459;0
69901;71961574;9;81;0;0;461;0
69902;71962574;8;82;0;0;458;0
69903;71963574;8;82;0;0;459;0
69904;71964574;7;81;0;0;460;0
69905;71965574;9;81;0;0;460;0
69906;71966574;7;81;0;0;460;0
69907;71967574;8;87;0;0;458;0
69908;71968574;7;81;0;0;458;0
69909;71969574;9;81;0;0;460;0
69910;71970574;7;81;0;0;458;0
69911;71971574;8;81;0;0;459;0
69912;71972574;8;81;0;0;461;0
69913;71973574;9;81;0;0;458;0
69914;71974574;7;81;0;0;460;0
69915;71975574;8;82;0;0;458;0
69916;71976574;7;81;0;0;456;0
69917;71977574;9;81;0;0;458;0
69918;71978574;8;87;0;0;460;0
69919;71979574;7;81;0;0;460;0
69920;71980574;8;82;0;0;459;0
69921;71981574;9;81;0;0;457;0
69922;71982574;8;82;0;0;459;0
69923;71983574;8;81;0;0;458;0
69924;71984574;7;81;0;0;461;0
69925;71985574;9;81;0;0;460;0
69926;71986574;8;81;0;0;458;0
69927;71987574;8;82;0;0;459;0
69928;71988574;7;81;0;0;460;0
69929;71989574;9;85;0;0;461;0
69930;71990574;7;81;0;0;458;0
69931;71991574;8;81;0;0;459;0
69932;71992574;7;81;0;0;459;0
69933;71993574;9;81;0;0;457;0
69934;71994574;7;81;0;0;459;0
69935;71995574;7;81;0;0;460;0
69936;71996574;7;81;0;0;460;0
69937;71997574;9;81;0;0;459;0
69938;71998574;8;82;0;0;460;0
69939;71999574;7;81;0;0;463;0
69940;72000574;8;87;0;0;458;0
69941;72001574;9;81;0;0;460;0
69942;72002574;7;81;0;0;460;0
69943;72003574;7;81;0;0;460;0
69944;72004574;8;81;0;0;459;0
69945;72005574;9;81;0;0;459;0
69946;72006574;8;82;0;0;461;0
69947;72007574;8;81;0;0;458;0
69948;72008574;7;81;0;0;461;0
69949;72009574;9;81;0;0;461;0
69950;72010574;8;81;0;0;458;0
69951;72011574;8;87;0;0;459;0
69952;72012574;7;81;0;0;457;0
69953;72013574;9;81;0;0;461;0
69954;72014574;8;81;0;0;459;0
69955;72015574;8;81;0;0;460;0
69956;72016574;8;81;0;0;461;0
69957;72017574;9;81;0;0;459;0
69958;72018574;8;81;0;0;457;0
69959;72019574;7;81;0;0;459;0
69960;72020574;7;81;0;0;461;0
69961;72021574;9;81;0;0;460;0
69962;72022574;7;87;0;0;459;0
69963;72023574;7;81;0;0;460;0
69964;72024574;8;81;0;0;459;0
69965;72025574;9;81;0;0;457;0
69966;72026574;8;81;0;0;456;0
69967;72027574;8;81;0;0;457;0
69968;72028574;7;81;0;0;459;0
69969;72029574;9;81;0;0;460;0
69970;72030574;8;81;0;0;460;0
69971;72031574;8;82;0;0;459;0
69972;72032574;8;81;0;0;460;0
69973;72033574;9;85;0;0;458;0
69974;72034574;8;81;0;0;460;0
69975;72035574;7;81;0;0;457;0
69976;72036574;7;81;0;0;459;0
69977;72037574;9;81;0;0;458;0
69978;72038574;8;81;0;0;459;0
69979;72039574;7;81;0;0;460;0
69980;72040574;8;82;0;0;459;0
69981;72041574;9;81;0;0;454;0
69982;72042574;8;81;0;0;458;0
69983;72043574;7;81;0;0;459;0
69984;72044574;8;87;0;0;460;0
69985;72045574;9;81;0;0;460;0
69986;72046574;7;81;0;0;458;0
69987;72047574;8;81;0;0;459;0
69988;72048574;8;81;0;0;460;0
69989;72049574;9;81;0;0;459;0
69990;72050574;8;82;0;0;459;0
69991;72051574;8;81;0;0;460;0
69992;72052574;7;81;0;0;458;0
69993;72053574;9;81;0;0;460;0
69994;72054574;8;81;0;0;460;0
69995;72055574;8;87;0;0;460;0
69996;72056574;7;81;0;0;461;0
69997;72057574;9;81;0;0;459;0
69998;72058574;8;81;0;0;460;0
69999;72059574;8;82;0;0;460;0
70000;72060574;8;81;0;0;460;0
70001;72061574;9;81;0;0;462;0
70002;72062574;8;81;0;0;459;0
70003;72063574;7;81;0;0;460;0
70004;72064574;7;81;0;0;459;0
70005;72065574;9;81;0;0;460;0
70006;72066574;8;87;0;0;458;0
70007;72067574;7;81;0;0;460;0
70008;72068574;8;81;0;0;458;0
70009;72069574;9;81;0;0;458;0
70010;72070574;8;81;0;0;459;0
70011;72071574;7;81;0;0;459;0
70012;72072574;8;81;0;0;458;0
70013;72073574;9;81;0;0;459;0
70014;72074574;8;81;0;0;459;0
70015;72075574;7;81;0;0;461;0
70016;72076574;7;81;0;0;458;0
70017;72077574;9;85;0;0;460;0
70018;72078574;8;81;0;0;458;0
70019;72079574;7;81;0;0;458;0
70020;72080574;8;81;0;0;460;0
70021;72081574;9;81;0;0;461;0
70022;72082574;8;81;0;0;460;0
70023;72083574;7;81;0;0;463;0
70024;72084574;8;81;0;0;458;0
70025;72085574;9;81;0;0;459;0
70026;72086574;8;81;0;0;460;0
70027;72087574;8;81;0;0;459;0
70028;72088574;8;87;0;0;458;0
70029;72089574;9;81;0;0;460;0
70030;72090574;7;81;0;0;458;0
70031;72091574;7;81;0;0;460;0
70032;72092574;8;81;0;0;458;0
70033;72093574;9;81;0;0;462;0
70034;72094574;7;81;0;0;459;0
70035;72095574;8;81;0;0;459;0
70036;72096574;7;81;0;0;460;0
70037;72097574;9;81;0;0;459;0
70038;72098574;7;81;0;0;458;0
70039;72099574;8;87;0;0;459;0
70040;72100574;8;82;0;0;460;0
70041;72101574;9;81;0;0;459;0
70042;72102574;7;81;0;0;460;0
70043;72103574;8;81;0;0;460;0
70044;72104574;8;81;0;0;461;0
70045;72105574;9;81;0;0;460;0
70046;72106574;8;81;0;0;461;0
70047;72107574;7;81;0;0;460;0
70048;72108574;7;81;0;0;459;0
70049;72109574;9;81;0;0;459;0
70050;72110574;7;87;0;0;460;0
70051;72111574;8;81;0;0;460;0
70052;72112574;7;81;0;0;460;0
70053;72113574;9;81;0;0;459;0
70054;72114574;8;81;0;0;458;0
70055;72115574;7;81;0;0;459;0
70056;72116574;8;81;0;0;460;0
70057;72117574;9;81;0;0;460;0
70058;72118574;8;81;0;0;459;0
70059;72119574;8;82;0;0;458;0
70060;72120574;7;81;0;0;459;0
70061;72121574;9;85;0;0;458;0
70062;72122574;7;81;0;0;458;0
70063;72123574;8;81;0;0;459;0
70064;72124574;7;81;0;0;460;0
70065;72125574;9;81;0;0;459;0
70066;72126574;8;81;0;0;457;0
70067;72127574;8;81;0;0;459;0
70068;72128574;7;81;0;0;460;0
70069;72129574;9;81;0;0;460;0
70070;72130574;7;81;0;0;460;0
70071;72131574;7;81;0;0;459;0
70072;72132574;8;87;0;0;459;0
70073;72133574;9;81;0;0;460;0
70074;72134574;7;81;0;0;459;0
70075;72135574;7;81;0;0;459;0
70076;72136574;8;81;0;0;460;0
70077;72137574;9;81;0;0;460;0
70078;72138574;7;81;0;0;458;0
70079;72139574;8;81;0;0;460;0
70080;72140574;7;81;0;0;462;0
70081;72141574;9;81;0;0;460;0
70082;72142574;7;81;0;0;460;0
70083;72143574;8;88;0;0;459;0
70084;72144574;7;81;0;0;459;0
70085;72145574;9;81;0;0;460;0
70086;72146574;8;81;0;0;458;0
70087;72147574;7;81;0;0;460;0
70088;72148574;8;81;0;0;459;0
70089;72149574;9;81;0;0;459;0
70090;72150574;7;81;0;0;459;0
70091;72151574;8;81;0;0;461;0
70092;72152574;8;81;0;0;460;0
70093;72153574;9;81;0;0;460;0
70094;72154574;7;87;0;0;460;0
70095;72155574;7;81;0;0;459;0
70096;72156574;7;81;0;0;459;0
70097;72157574;9;81;0;0;458;0
70098;72158574;8;81;0;0;460;0
70099;72159574;8;81;0;0;459;0
70100;72160574;7;81;0;0;460;0
70101;72161574;9;81;0;0;460;0
70102;72162574;8;81;0;0;459;0
70103;72163574;7;81;0;0;460;0
70104;72164574;8;81;0;0;460;0
70105;72165574;9;85;0;0;458;0
70106;72166574;7;81;0;0;457;0
70107;72167574;8;81;0;0;462;0
70108;72168574;7;81;0;0;459;0
70109;72169574;9;81;0;0;461;0
70110;72170574;8;81;0;0;459;0
70111;72171574;7;81;0;0;457;0
70112;72172574;8;81;0;0;460;0
70113;72173574;9;81;0;0;463;0
70114;72174574;8;82;0;0;459;0
70115;72175574;7;81;0;0;460;0
70116;72176574;8;87;0;0;459;0
70117;72177574;9;81;0;0;459;0
70118;72178574;7;81;0;0;459;0
70119;72179574;8;81;0;0;458;0
70120;72180574;8;81;0;0;459;0
70121;72181574;9;81;0;0;460;0
70122;72182574;8;82;0;0;460;0
70123;72183574;8;81;0;0;461;0
70124;72184574;7;81;0;0;458;0
70125;72185574;9;81;0;0;459;0
70126;72186574;7;81;0;0;459;0
70127;72187574;8;87;0;0;459;0
70128;72188574;7;81;0;0;461;0
70129;72189574;9;81;0;0;460;0
70130;72190574;7;81;0;0;459;0
70131;72191574;8;81;0;0;461;0
70132;72192574;8;81;0;0;458;0
70133;72193574;9;81;0;0;460;0
70134;72194574;8;81;0;0;458;0
70135;72195574;8;82;0;0;459;0
70136;72196574;8;82;0;0;458;0
70137;72197574;9;81;0;0;459;0
70138;72198574;7;87;0;0;460;0
70139;72199574;7;81;0;0;459;0
70140;72200574;8;81;0;0;460;0
70141;72201574;9;81;0;0;458;0
70142;72202574;8;81;0;0;457;0
70143;72203574;8;81;0;0;459;0
70144;72204574;7;81;0;0;459;0
70145;72205574;9;81;0;0;460;0
70146;72206574;8;81;0;0;460;0
70147;72207574;7;81;0;0;459;0
70148;72208574;8;81;0;0;459;0
70149;72209574;9;85;0;0;457;0
70150;72210574;8;81;0;0;458;0
70151;72211574;7;81;0;0;458;0
70152;72212574;8;81;0;0;460;0
70153;72213574;9;81;0;0;459;0
70154;72214574;8;81;0;0;460;0
70155;72215574;7;81;0;0;459;0
70156;72216574;8;81;0;0;460;0
70157;72217574;9;81;0;0;459;0
70158;72218574;8;81;0;0;463;0
70159;72219574;8;81;0;0;459;0
70160;72220574;8;87;0;0;459;0
70161;72221574;9;81;0;0;459;0
70162;72222574;7;81;0;0;460;0
70163;72223574;7;81;0;0;459;0
70164;72224574;8;82;0;0;460;0
70165;72225574;9;81;0;0;460;0
70166;72226574;7;81;0;0;460;0
70167;72227574;8;81;0;0;460;0
70168;72228574;7;81;0;0;459;0
70169;72229574;9;81;0;0;459;0
70170;72230574;7;81;0;0;459;0
70171;72231574;8;87;0;0;459;0
70172;72232574;7;81;0;0;459;0
70173;72233574;9;81;0;0;461;0
70174;72234574;7;81;0;0;459;0
70175;72235574;8;81;0;0;461;0
70176;72236574;8;81;0;0;459;0
70177;72237574;9;81;0;0;460;0
70178;72238574;8;81;0;0;458;0
70179;72239574;7;81;0;0;457;0
70180;72240574;7;81;0;0;458;0
70181;72241574;9;81;0;0;459;0
70182;72242574;7;87;0;0;459;0
70183;72243574;8;81;0;0;459;0
70184;72244574;7;81;0;0;461;0
70185;72245574;9;81;0;0;458;0
70186;72246574;8;81;0;0;459;0
70187;72247574;7;81;0;0;459;0
70188;72248574;8;81;0;0;459;0
70189;72249574;9;81;0;0;460;0
70190;72250574;8;82;0;0;458;0
70191;72251574;8;82;0;0;459;0
70192;72252574;7;81;0;0;460;0
70193;72253574;9;85;0;0;460;0
70194;72254574;8;82;0;0;458;0
70195;72255574;7;81;0;0;461;0
70196;72256574;8;81;0;0;461;0
70197;72257574;9;81;0;0;460;0
70198;72258574;8;82;0;0;459;0
70199;72259574;7;81;0;0;459;0
70200;72260574;8;81;0;0;459;0
70201;72261574;9;81;0;0;459;0
70202;72262574;8;81;0;0;459;0
70203;72263574;8;81;0;0;461;0
70204;72264574;7;87;0;0;458;0
70205;72265574;9;81;0;0;460;0
70206;72266574;7;81;0;0;459;0
70207;72267574;7;81;0;0;460;0
70208;72268574;8;81;0;0;458;0
70209;72269574;9;81;0;0;459;0
70210;72270574;8;82;0;0;460;0
70211;72271574;8;82;0;0;459;0
70212;72272574;7;81;0;0;459;0
70213;72273574;9;81;0;0;461;0
70214;72274574;7;81;0;0;460;0
70215;72275574;8;87;0;0;460;0
70216;72276574;7;81;0;0;463;0
70217;72277574;9;81;0;0;459;0
70218;72278574;7;81;0;0;459;0
70219;72279574;8;81;0;0;460;0
70220;72280574;8;81;0;0;463;0
70221;72281574;9;81;0;0;461;0
70222;72282574;7;81;0;0;460;0
70223;72283574;8;82;0;0;458;0
70224;72284574;7;81;0;0;458;0
70225;72285574;9;81;0;0;461;0
70226;72286574;8;87;0;0;459;0
70227;72287574;7;81;0;0;462;0
70228;72288574;8;82;0;0;460;0
70229;72289574;9;81;0;0;460;0
70230;72290574;8;82;0;0;460;0
70231;72291574;8;81;0;0;458;0
70232;72292574;7;81;0;0;459;0
70233;72293574;9;81;0;0;460;0
70234;72294574;8;81;0;0;459;0
70235;72295574;8;82;0;0;459;0
70236;72296574;7;81;0;0;460;0
70237;72297574;9;85;0;0;457;0
70238;72298574;7;81;0;0;459;0
70239;72299574;8;81;0;0;460;0
70240;72300574;7;81;0;0;460;0
70241;72301574;9;81;0;0;457;0
70242;72302574;7;81;0;0;459;0
70243;72303574;7;81;0;0;459;0
70244;72304574;7;81;0;0;460;0
70245;72305574;9;81;0;0;460;0
70246;72306574;8;82;0;0;459;0
70247;72307574;7;81;0;0;460;0
70248;72308574;8;87;0;0;460;0
70249;72309574;9;81;0;0;460;0
70250;72310574;7;81;0;0;458;0
70251;72311574;7;81;0;0;459;0
70252;72312574;8;81;0;0;457;0
70253;72313574;9;81;0;0;461;0
70254;72314574;8;82;0;0;460;0
70255;72315574;8;81;0;0;460;0
70256;72316574;7;81;0;0;459;0
70257;72317574;9;81;0;0;457;0
70258;72318574;8;81;0;0;459;0
70259;72319574;8;87;0;0;460;0
70260;72320574;7;81;0;0;459;0
70261;72321574;9;81;0;0;460;0
70262;72322574;8;81;0;0;459;0
70263;72323574;8;81;0;0;460;0
70264;72324574;8;81;0;0;463;0
70265;72325574;9;81;0;0;463;0
70266;72326574;8;81;0;0;457;0
70267;72327574;7;81;0;0;459;0
70268;72328574;7;81;0;0;459;0
70269;72329574;9;81;0;0;461;0
70270;72330574;7;87;0;0;458;0
70271;72331574;7;81;0;0;459;0
70272;72332574;8;81;0;0;460;0
70273;72333574;9;81;0;0;459;0
70274;72334574;8;81;0;0;461;0
70275;72335574;8;81;0;0;456;0
70276;72336574;7;81;0;0;459;0
70277;72337574;9;81;0;0;459;0
70278;72338574;8;81;0;0;459;0
70279;72339574;8;82;0;0;460;0
70280;72340574;8;81;0;0;460;0
70281;72341574;9;85;0;0;461;0
70282;72342574;8;81;0;0;457;0
70283;72343574;7;81;0;0;459;0
70284;72344574;7;81;0;0;459;0
70285;72345574;9;81;0;0;458;0
70286;72346574;8;81;0;0;459;0
70287;72347574;7;81;0;0;460;0
70288;72348574;8;82;0;0;460;0
70289;72349574;9;81;0;0;459;0
70290;72350574;8;81;0;0;459;0
70291;72351574;7;81;0;0;458;0
70292;72352574;8;87;0;0;460;0
70293;72353574;9;81;0;0;460;0
70294;72354574;7;81;0;0;460;0
70295;72355574;8;81;0;0;458;0
70296;72356574;8;81;0;0;460;0
70297;72357574;9;81;0;0;459;0
70298;72358574;8;82;0;0;460;0
70299;72359574;8;81;0;0;460;0
70300;72360574;7;81;0;0;461;0
70301;72361574;9;81;0;0;460;0
70302;72362574;8;81;0;0;457;0
70303;72363574;8;87;0;0;459;0
70304;72364574;7;81;0;0;459;0
70305;72365574;9;81;0;0;459;0
70306;72366574;8;81;0;0;458;0
70307;72367574;8;82;0;0;460;0
70308;72368574;8;81;0;0;460;0
70309;72369574;9;81;0;0;458;0
70310;72370574;8;81;0;0;456;0
70311;72371574;7;81;0;0;459;0
70312;72372574;7;81;0;0;459;0
70313;72373574;9;81;0;0;460;0
70314;72374574;8;87;0;0;458;0
70315;72375574;7;81;0;0;459;0
70316;72376574;8;81;0;0;460;0
70317;72377574;9;81;0;0;462;0
70318;72378574;8;81;0;0;458;0
70319;72379574;7;81;0;0;458;0
70320;72380574;8;81;0;0;460;0
70321;72381574;9;81;0;0;459;0
70322;72382574;8;81;0;0;456;0
70323;72383574;7;81;0;0;460;0
70324;72384574;7;81;0;0;459;0
70325;72385574;9;85;0;0;458;0
70326;72386574;8;81;0;0;460;0
70327;72387574;7;81;0;0;459;0
70328;72388574;8;81;0;0;461;0
70329;72389574;9;81;0;0;460;0
70330;72390574;8;81;0;0;459;0
70331;72391574;7;81;0;0;458;0
70332;72392574;8;81;0;0;460;0
70333;72393574;9;81;0;0;461;0
70334;72394574;8;81;0;0;460;0
70335;72395574;8;81;0;0;461;0
70336;72396574;8;87;0;0;459;0
70337;72397574;9;81;0;0;458;0
70338;72398574;7;81;0;0;459;0
70339;72399574;7;81;0;0;459;0
70340;72400574;8;81;0;0;461;0
70341;72401574;9;81;0;0;459;0
70342;72402574;7;81;0;0;457;0
70343;72403574;8;81;0;0;460;0
70344;72404574;7;81;0;0;462;0
70345;72405574;9;81;0;0;459;0
70346;72406574;7;81;0;0;460;0
70347;72407574;8;87;0;0;461;0
70348;72408574;8;82;0;0;459;0
70349;72409574;9;81;0;0;460;0
70350;72410574;7;81;0;0;460;0
70351;72411574;8;81;0;0;459;0
70352;72412574;8;81;0;0;459;0
70353;72413574;9;81;0;0;461;0
70354;72414574;8;81;0;0;463;0
70355;72415574;7;81;0;0;460;0
70356;72416574;7;81;0;0;459;0
70357;72417574;9;81;0;0;459;0
70358;72418574;7;87;0;0;461;0
70359;72419574;8;81;0;0;460;0
70360;72420574;7;81;0;0;460;0
70361;72421574;9;81;0;0;458;0
70362;72422574;8;81;0;0;461;0
70363;72423574;7;81;0;0;459;0
70364;72424574;8;81;0;0;460;0
70365;72425574;9;81;0;0;459;0
70366;72426574;8;81;0;0;462;0
70367;72427574;8;82;0;0;458;0
70368;72428574;7;81;0;0;459;0
70369;72429574;9;85;0;0;459;0
70370;72430574;7;81;0;0;461;0
70371;72431574;8;81;0;0;460;0
70372;72432574;7;81;0;0;459;0
70373;72433574;9;81;0;0;459;0
70374;72434574;8;81;0;0;459;0
70375;72435574;8;81;0;0;459;0
70376;72436574;7;81;0;0;460;0
70377;72437574;9;81;0;0;461;0
70378;72438574;7;81;0;0;459;0
70379;72439574;7;81;0;0;461;0
70380;72440574;8;87;0;0;459;0
70381;72441574;9;81;0;0;460;0
70382;72442574;7;81;0;0;458;0
70383;72443574;7;81;0;0;458;0
70384;72444574;8;81;0;0;460;0
70385;72445574;9;81;0;0;460;0
70386;72446574;7;81;0;0;458;0
70387;72447574;8;81;0;0;461;0
70388;72448574;7;81;0;0;459;0
70389;72449574;9;81;0;0;462;0
70390;72450574;7;81;0;0;459;0
70391;72451574;8;88;0;0;462;0
70392;72452574;7;81;0;0;459;0
70393;72453574;9;81;0;0;460;0
70394;72454574;8;81;0;0;461;0
70395;72455574;7;81;0;0;461;0
70396;72456574;8;81;0;0;459;0
70397;72457574;9;81;0;0;459;0
70398;72458574;7;81;0;0;457;0
70399;72459574;8;81;0;0;459;0
70400;72460574;8;81;0;0;459;0
70401;72461574;9;81;0;0;459;0
70402;72462574;7;87;0;0;459;0
70403;72463574;7;81;0;0;458;0
70404;72464574;7;81;0;0;461;0
70405;72465574;9;81;0;0;458;0
70406;72466574;8;81;0;0;460;0
70407;72467574;8;81;0;0;460;0
70408;72468574;7;81;0;0;460;0
70409;72469574;9;81;0;0;460;0
70410;72470574;8;81;0;0;458;0
70411;72471574;7;81;0;0;457;0
70412;72472574;8;81;0;0;460;0
70413;72473574;9;85;0;0;459;0
70414;72474574;7;81;0;0;459;0
70415;72475574;8;81;0;0;460;0
70416;72476574;7;81;0;0;459;0
70417;72477574;9;81;0;0;459;0
70418;72478574;8;81;0;0;458;0
70419;72479574;7;81;0;0;460;0
70420;72480574;8;81;0;0;460;0
70421;72481574;9;81;0;0;459;0
70422;72482574;8;82;0;0;459;0
70423;72483574;7;81;0;0;463;0
70424;72484574;8;87;0;0;458;0
70425;72485574;9;81;0;0;458;0
70426;72486574;7;81;0;0;459;0
70427;72487574;8;81;0;0;459;0
70428;72488574;8;81;0;0;461;0
70429;72489574;9;81;0;0;461;0
70430;72490574;8;82;0;0;460;0
70431;72491574;8;81;0;0;459;0
70432;72492574;7;81;0;0;459;0
70433;72493574;9;81;0;0;457;0
70434;72494574;7;81;0;0;458;0
70435;72495574;8;87;0;0;460;0
70436;72496574;7;81;0;0;459;0
70437;72497574;9;81;0;0;460;0
70438;72498574;7;81;0;0;456;0
70439;72499574;8;81;0;0;460;0
70440;72500574;8;81;0;0;461;0
70441;72501574;9;81;0;0;459;0
70442;72502574;8;81;0;0;459;0
70443;72503574;8;82;0;0;460;0
70444;72504574;8;82;0;0;460;0
70445;72505574;9;81;0;0;458;0
70446;72506574;7;87;0;0;457;0
70447;72507574;7;81;0;0;459;0
70448;72508574;8;81;0;0;460;0
70449;72509574;9;81;0;0;457;0
70450;72510574;8;81;0;0;459;0
70451;72511574;8;81;0;0;459;0
70452;72512574;7;81;0;0;460;0
70453;72513574;9;81;0;0;459;0
70454;72514574;8;81;0;0;460;0
70455;72515574;7;81;0;0;457;0
70456;72516574;8;81;0;0;460;0
70457;72517574;9;85;0;0;457;0
70458;72518574;8;81;0;0;458;0
70459;72519574;7;81;0;0;459;0
70460;72520574;8;81;0;0;458;0
70461;72521574;9;81;0;0;459;0
70462;72522574;8;81;0;0;460;0
70463;72523574;7;81;0;0;460;0
70464;72524574;8;81;0;0;460;0
70465;72525574;9;81;0;0;458;0
70466;72526574;8;81;0;0;458;0
70467;72527574;8;81;0;0;460;0
70468;72528574;8;87;0;0;459;0
70469;72529574;9;81;0;0;457;0
70470;72530574;7;81;0;0;460;0
70471;72531574;7;81;0;0;459;0
70472;72532574;8;82;0;0;459;0
70473;72533574;9;81;0;0;459;0
70474;72534574;7;81;0;0;460;0
70475;72535574;8;81;0;0;459;0
70476;72536574;7;81;0;0;459;0
